'locality','state','postcode','latitude','longitude'
'KAWARREN','VIC','3249',-38.49680465,143.61281044
'KAWL KAWL','QLD','4612',-26.18458166,151.72378612
'KAWUNGAN','QLD','4655',-25.30590186,152.84590503
'KAYENA','TAS','7270',-41.19061767,146.8834054
'KAYUGA','NSW','2333',-32.20699088,150.83155234
'KEALBA','VIC','3021',-37.73732362,144.82813644
'KEALY','WA','6280',-33.66640494,115.22971067
'KEARNEYS SPRING','QLD','4350',-27.60418743,151.94252811
'KEARNS','NSW','2558',-34.02161072,150.80080092
'KEARSLEY','NSW','2325',-32.84873703,151.40073067
'KEBARINGUP','WA','6335',-34.0326334,118.16452419
'KEDRON','QLD','4031',-27.40396184,153.0307658
'KEELY','VIC','3568',-35.85583214,144.24617231
'KEEPIT','NSW','2340',-30.85195813,150.5096511
'KEERA','NSW','2404',-30.03883556,150.75786898
'KEERRONG','NSW','2480',-28.71705132,153.26984008
'KEILIRA','SA','5275',-36.64010202,140.15839209
'KEILOR','VIC','3036',-37.70726883,144.82717171
'KEILOR DOWNS','VIC','3038',-37.72060251,144.8041243
'KEILOR EAST','VIC','3033',-37.7387881,144.85681768
'KEILOR LODGE','VIC','3038',-37.69844874,144.80015768
'KEILOR NORTH','VIC','3036',-37.6816554,144.7932783
'KEILOR PARK','VIC','3042',-37.71911244,144.85189107
'KEINBAH','NSW','2320',-32.75464414,151.4080097
'KEIRAVILLE','NSW','2500',-34.40932029,150.87291123
'KEITH','SA','5267',-36.09764,140.35549
'KEITH HALL','NSW','2478',-28.89137088,153.54208852
'KELGOOLA','NSW','2849',-32.86167364,150.26683226
'KELLALAC','VIC','3393',-36.36680019,142.402983
'KELLERBERRIN','WA','6410',-31.63578698,117.70399458
'KELLEVIE','TAS','7176',-42.76253573,147.79435387
'KELLIDIE BAY','SA','5607',-34.5913652,135.47427465
'KELLY','SA','5641',-33.22767571,136.51338108
'KELLYS PLAINS','NSW','2350',-30.58213529,151.6311664
'KELLYVILLE','NSW','2155',-33.70998906,150.95854069
'KELLYVILLE RIDGE','NSW','2155',-33.70377029,150.91971538
'KELMSCOTT','WA','6111',-32.11513253,116.02547195
'KELSEY CREEK','QLD','4800',-20.43405411,148.50654606
'KELSO','NSW','2795',-33.41940199,149.62282768
'KELSO','QLD','4815',-19.38974472,146.71817867
'KELSO','TAS','7270',-41.10272206,146.77477047
'KELVIN','NSW','2380',-30.82793887,150.38781603
'KELVIN GROVE','QLD','4059',-27.44924131,153.01203398
'KELVIN VIEW','VIC','3666',-36.82846516,145.66427518
'KELVINHAUGH','QLD','4401',-27.38995216,151.76077641
'KEMBLA GRANGE','NSW','2526',-34.46773519,150.79839406
'KEMBLA HEIGHTS','NSW','2526',-34.42889852,150.80765939
'KEMMIS','QLD','4742',-21.62486485,148.3374025
'KEMPS CREEK','NSW','2178',-33.86593713,150.78735718
'KEMPSEY','NSW','2440',-31.06047703,152.84819774
'KEMPTON','TAS','7030',-42.52767959,147.21922016
'KENDALL','NSW','2439',-31.63677575,152.69299535
'KENDENUP','WA','6323',-34.47636525,117.5833399
'KENEBRI','NSW','2396',-30.72261012,148.96071659
'KENILWORTH','QLD','4574',-26.62434825,152.648327
'KENLEY','VIC','3597',-34.83399031,143.3048415
'KENMARE','VIC','3395',-35.93440738,142.20478962
'KENMARE','WA','6316',-33.57234913,117.19138272
'KENMORE','QLD','4069',-27.51654449,152.93794697
'KENMORE HILLS','QLD','4069',-27.49472951,152.9278458
'KENNAICLE CREEK','NSW','2449',-30.52657604,152.81367533
'KENNEDY','QLD','4816',-18.19158928,145.96949994
'KENNEDYS CREEK','VIC','3239',-38.59867042,143.25091456
'KENNETT RIVER','VIC','3234',-38.63847144,143.80489723
'KENNINGTON','VIC','3550',-36.77123931,144.3029467
'KENSINGTON','NSW','2033',-33.91336802,151.22063208
'KENSINGTON','QLD','4670',-24.91710351,152.31824266
'KENSINGTON','SA','5068',-34.923751,138.64560279
'KENSINGTON','VIC','3031',-37.79434669,144.92706728
'KENSINGTON','WA','6151',-31.9858121,115.88422421
'KENSINGTON GARDENS','SA','5068',-34.91972647,138.66319043
'KENSINGTON GROVE','QLD','4341',-27.53279255,152.47206581
'KENSINGTON PARK','SA','5068',-34.92022026,138.65429548
'KENT TOWN','SA','5067',-34.92156163,138.62010038
'KENTDALE','WA','6333',-34.93661311,117.06342873
'KENTHURST','NSW','2156',-33.64353235,150.97278409
'KENTLYN','NSW','2560',-34.06098422,150.86602696
'KENTON VALLEY','SA','5233',-34.8577508,138.8971666
'KENTS LAGOON','QLD','4309',-27.89972012,152.62787077
'KENTS POCKET','QLD','4310',-27.98903369,152.6579971
'KENTUCKY','NSW','2354',-30.75059578,151.37623404
'KENTUCKY SOUTH','NSW','2354',-30.80400157,151.45968419
'KENTVILLE','QLD','4341',-27.47677501,152.42238051
'KENWICK','WA','6107',-32.02716531,115.98112598
'KEPA','SA','5259',-35.15546331,139.43446333
'KEPERRA','QLD','4054',-27.41463462,152.95105273
'KEPNOCK','QLD','4670',-24.87552358,152.37599703
'KEPPEL SANDS','QLD','4702',-23.336501,150.796987
'KEPPOCH','SA','5271',-36.73864999,140.57937197
'KERALUP','WA','6182',-32.44630481,115.83225772
'KERANG','VIC','3579',-35.72460129,143.94549855
'KERANG EAST','VIC','3579',-35.77982902,144.01402923
'KEREWONG','NSW','2439',-31.6311803,152.54270517
'KERGUNYAH','VIC','3691',-36.35243253,146.9933742
'KERGUNYAH SOUTH','VIC','3691',-36.42879884,147.0284022
'KERI KERI','NSW','2711',-34.77431799,143.98365405
'KERIRI ISLAND','QLD','4875',-10.54952104,142.20671003
'KERNOT','VIC','3979',-38.43893755,145.61242884
'KERRABEE','NSW','2328',-32.46860404,150.30285546
'KERRIE','VIC','3434',-37.38231601,144.67436061
'KERRIGUNDI','NSW','2835',-31.00904071,145.27812825
'KERRISDALE','VIC','3660',-37.17380447,145.2542963
'KERRS CREEK','NSW','2800',-33.0549479,149.1158236
'KERRY','QLD','4285',-28.11300335,153.03124266
'KERSBROOK','SA','5231',-34.783321,138.851287
'KESWICK','SA','5035',-34.94439951,138.57776923
'KESWICK TERMINAL','SA','5035',-34.93624216,138.57968528
'KETTERING','TAS','7155',-43.12784219,147.2293904
'KEVINGTON','VIC','3723',-37.36028559,146.1698528
'KEW','NSW','2439',-31.64443562,152.73767918
'KEW','VIC','3101',-37.80342763,145.03319495
'KEW EAST','VIC','3102',-37.79062709,145.05253806
'KEWARRA BEACH','QLD','4879',-16.78716581,145.67749459
'KEWDALE','WA','6105',-31.97885612,115.95176882
'KEWELL','VIC','3390',-36.46720421,142.42470065
'KEYBARBIN','NSW','2460',-29.11152011,152.61388079
'KEYNETON','SA','5353',-34.56074841,139.16309551
'KEYSBOROUGH','VIC','3173',-38.00531943,145.16734904
'KEYSBROOK','WA','6126',-32.43705683,116.03070137
'KEYSLAND','QLD','4612',-26.21501741,151.73797917
'KHANCOBAN','NSW','2642',-36.25109284,148.14530427
'KHATAMBUHL','NSW','2429',-31.75913364,151.99266673
'KHOLO','QLD','4306',-27.51192515,152.78131754
'KHOSH BULDUK','QLD','4723',-22.99509167,148.02144187
'KI KI','SA','5261',-35.56662226,139.79404481
'KIA ORA','NSW','2422',-31.95838747,151.97154746
'KIA ORA','QLD','4570',-26.01625912,152.77004988
'KIACATOO','NSW','2877',-33.05077546,146.77244297
'KIAH','NSW','2551',-37.16119509,149.84609923
'KIALLA','VIC','3631',-36.4487852,145.4131283
'KIALLA EAST','VIC','3631',-36.46489073,145.49892575
'KIALLA WEST','VIC','3631',-36.47905995,145.3899007
'KIAMA','NSW','2533',-34.67382251,150.84437098
'KIAMA DOWNS','NSW','2533',-34.6401969,150.84669103
'KIAMA HEIGHTS','NSW','2533',-34.7013625,150.84248997
'KIAMBA','QLD','4560',-26.57649608,152.9061506
'KIANA','SA','5607',-33.99565368,135.34898915
'KIANDRA','NSW','2629',-35.87934453,148.47674806
'KIANGA','NSW','2546',-36.18375252,150.07560398
'KIANGA','QLD','4718',-24.69085082,150.02547163
'KIAR','NSW','2259',-33.2071224,151.4435374
'KIARA','WA','6054',-31.88159802,115.93896529
'KIATA','VIC','3418',-36.35747788,141.78283098
'KICKABIL','NSW','2830',-31.91074129,148.39920964
'KIDAMAN CREEK','QLD','4574',-26.64615114,152.77109171
'KIDMAN PARK','SA','5025',-34.91224474,138.52692863
'KIELPA','SA','5642',-33.58613519,136.22499344
'KIELS MOUNTAIN','QLD','4559',-26.6564521,153.00805405
'KIELVALE','NSW','2484',-28.33826264,153.44869687
'KIEWA','VIC','3691',-36.27261592,147.00655293
'KIKIAMAH','NSW','2594',-34.0981029,148.12966365
'KIKOIRA','NSW','2669',-33.65748405,146.66036074
'KILABEN BAY','NSW','2283',-33.02395903,151.59213523
'KILBIRNIE','QLD','4354',-27.23445232,151.82590589
'KILBURN','SA','5084',-34.85970117,138.58557707
'KILCOY','QLD','4515',-26.94229798,152.56200649
'KILCUMMIN','QLD','4721',-22.31780634,147.55845837
'KILCUNDA','VIC','3995',-38.54901932,145.49567773
'KILGARIFF','NT','0873',-23.77047133,133.88485963
'KILGIN','NSW','2472',-29.03042392,153.37427865
'KILGRA','NSW','2474',-28.55741101,152.9809616
'KILKENNY','SA','5009',-34.87916773,138.5528934
'KILKIVAN','QLD','4600',-26.07467271,152.25648912
'KILLABAKH','NSW','2429',-31.71859507,152.40331548
'KILLALOE','QLD','4877',-16.48627078,145.43117317
'KILLARA','NSW','2071',-33.76800616,151.15704705
'KILLARA','VIC','3312',-37.75193694,141.40000865
'KILLARA','VIC','3691',-36.14043285,146.94955971
'KILLARNEY','QLD','4373',-28.34435626,152.29933189
'KILLARNEY','VIC','3283',-38.34443722,142.31926505
'KILLARNEY HEIGHTS','NSW','2087',-33.77325271,151.22204546
'KILLARNEY VALE','NSW','2261',-33.36782545,151.46090891
'KILLAWARRA','NSW','2429',-31.8950283,152.29242606
'KILLAWARRA','VIC','3678',-36.24797392,146.2082642
'KILLCARE','NSW','2257',-33.52051051,151.36144583
'KILLCARE HEIGHTS','NSW','2257',-33.52272197,151.37484513
'KILLIECRANKIE','TAS','7255',-39.84872453,147.84344411
'KILLIMICAT','NSW','2720',-35.20630868,148.24464236
'KILLINGWORTH','NSW','2278',-32.93134872,151.54156615
'KILLINGWORTH','VIC','3717',-37.18121478,145.43187328
'KILLONGBUTTA','NSW','2795',-33.18716509,149.42549565
'KILLORA','TAS','7150',-43.09447864,147.32345264
'KILMANY','VIC','3851',-38.12173601,146.92037529
'KILMORE','VIC','3764',-37.30165679,144.9497233
'KILMORE EAST','VIC','3764',-37.2782828,145.01122709
'KILMOREY FALLS','QLD','4465',-26.1184648,148.17952949
'KILSYTH','VIC','3137',-37.81438713,145.31848947
'KILSYTH SOUTH','VIC','3137',-37.8314827,145.31097545
'KIMBA','SA','5641',-33.13956491,136.41907965
'KIMBERLEY','QLD','4873',-16.27157255,145.45907985
'KIMBERLEY','TAS','7304',-41.42147532,146.47295736
'KIMBOLTON','VIC','3551',-36.91951102,144.50363359
'KIMBRIKI','NSW','2429',-31.92602036,152.21248209
'KIN KIN','QLD','4571',-26.25602564,152.86832993
'KIN KORA','QLD','4680',-23.87738132,151.2467905
'KINBOMBI','QLD','4601',-26.21780965,152.1609749
'KINCHANT DAM','QLD','4741',-21.21702337,148.89139207
'KINCHELA','NSW','2440',-30.99948669,153.00540847
'KINCORA','QLD','4356',-27.80470854,151.5359737
'KINCUMBER','NSW','2251',-33.47261999,151.399326
'KINCUMBER SOUTH','NSW','2251',-33.48291632,151.37809528
'KINDEE','NSW','2446',-31.39217855,152.4337772
'KINDERVALE','NSW','2622',-35.64432291,149.55588558
'KINDON','QLD','4390',-28.10841591,150.84516876
'KINDRED','TAS','7310',-41.2561908,146.21520084
'KING CREEK','NSW','2446',-31.49239704,152.7565444
'KING LEOPOLD RANGES','WA','6728',-17.01400806,125.3979541
'KING RIVER','WA','6330',-34.93372837,117.90761636
'KING SCRUB','QLD','4521',-27.17015927,152.82075375
'KING VALLEY','VIC','3678',-36.69461537,146.40477347
'KINGAHAM','QLD','4515',-26.54043429,152.37776812
'KINGAROY','QLD','4610',-26.53096028,151.83997261
'KINGFISHER SHORES','NSW','2259',-33.17074651,151.556831
'KINGLAKE','VIC','3763',-37.51080498,145.35685348
'KINGLAKE CENTRAL','VIC','3757',-37.47033256,145.3203615
'KINGLAKE WEST','VIC','3757',-37.47867907,145.25014425
'KINGOONYA','SA','5719',-30.91552802,135.3160095
'KINGOWER','VIC','3517',-36.62267877,143.75226166
'KINGS BEACH','QLD','4551',-26.801608,153.14235068
'KINGS CREEK','QLD','4361',-27.89882091,151.90974188
'KINGS FOREST','NSW','2487',-28.29937196,153.54900594
'KINGS HILL','NSW','2324',-32.71537958,151.77614037
'KINGS LANGLEY','NSW','2147',-33.74972678,150.93544039
'KINGS MEADOWS','TAS','7249',-41.47053429,147.16134703
'KINGS PARK','NSW','2148',-33.74350672,150.90777984
'KINGS PARK','SA','5034',-34.96358677,138.59273103
'KINGS PARK','VIC','3021',-37.73371702,144.77196855
'KINGS PARK','WA','6005',-31.96254459,115.83145406
'KINGS PLAINS','NSW','2360',-29.60208142,151.41337925
'KINGS PLAINS','NSW','2799',-33.49048531,149.32686715
'KINGS POINT','NSW','2539',-35.37125628,150.44461197
'KINGS SIDING','QLD','4401',-27.45375425,151.78988479
'KINGSBURY','VIC','3083',-37.71619235,145.03405643
'KINGSCLIFF','NSW','2487',-28.26264247,153.57348746
'KINGSCOTE','SA','5223',-35.656103,137.638396
'KINGSDALE','NSW','2580',-34.66964461,149.68706645
'KINGSFORD','NSW','2032',-33.92514228,151.22895852
'KINGSFORD','SA','5118',-34.54819946,138.78938151
'KINGSFORD','WA','6701',-24.86314667,113.69557311
'KINGSGATE','NSW','2370',-29.80058927,152.08927493
'KINGSGROVE','NSW','2208',-33.93934857,151.09930761
'KINGSHOLME','QLD','4208',-27.825619,153.23275544
'KINGSLAND','NSW','2370',-29.70221928,151.46778491
'KINGSLEY','WA','6026',-31.81048146,115.8010024
'KINGSTHORPE','QLD','4400',-27.49551137,151.79809532
'KINGSTON','ACT','2604',-35.31523431,149.14659208
'KINGSTON','QLD','4114',-27.6595475,153.11294861
'KINGSTON','TAS','7050',-42.9633506,147.29271421
'KINGSTON','VIC','3364',-37.37824016,143.9567943
'KINGSTON','WA','6256',-34.11867357,116.35402443
'KINGSTON BEACH','TAS','7050',-42.98424325,147.32125899
'KINGSTON ON MURRAY','SA','5331',-34.22155606,140.34551834
'KINGSTON PARK','SA','5049',-35.03876135,138.51770755
'KINGSTON SE','SA','5275',-36.83257914,139.84864673
'KINGSTOWN','NSW','2358',-30.5017208,151.12552637
'KINGSVALE','NSW','2587',-34.44914926,148.32979595
'KINGSVILLE','VIC','3012',-37.80885468,144.87943203
'KINGSWOOD','NSW','2340',-31.16089094,150.92823968
'KINGSWOOD','NSW','2550',-36.74214737,149.82211756
'KINGSWOOD','NSW','2747',-33.76430115,150.7244769
'KINGSWOOD','SA','5062',-34.97081982,138.61381343
'KINKA BEACH','QLD','4703',-23.219992,150.792191
'KINKUNA','QLD','4670',-25.02490566,152.45548848
'KINLEYMORE','QLD','4613',-26.17960141,151.65102995
'KINNABULLA','VIC','3483',-35.89833396,142.71792366
'KINNOUL','QLD','4420',-25.66629774,149.5201843
'KINROSS','WA','6028',-31.71798828,115.73829375
'KINTORE','NT','0872',-23.27302956,129.38541825
'KINVARA','NSW','2478',-28.79173428,153.54699991
'KINYPANIAL','VIC','3520',-36.35488598,143.79118749
'KIOLOA','NSW','2539',-35.54863273,150.3741772
'KIOMA','QLD','4498',-28.21945827,149.78046075
'KIORA','NSW','2537',-35.90356501,150.01722092
'KIPPA-RING','QLD','4021',-27.22415389,153.08311464
'KIPPAXS','NSW','2429',-31.6516671,152.32256439
'KIPPENDUFF','NSW','2469',-29.16052584,152.79886609
'KIRK ROCK','WA','6372',-32.65307022,117.76510113
'KIRKCONNELL','NSW','2795',-33.4224083,149.85090312
'KIRKHAM','NSW','2570',-34.03701331,150.71123088
'KIRKNIE','QLD','4806',-19.8583451,147.30376032
'KIRKSTALL','VIC','3283',-38.2680099,142.27803438
'KIRKWOOD','QLD','4680',-23.903405,151.23522469
'KIRRAWEE','NSW','2232',-34.03299705,151.07330669
'KIRRIBILLI','NSW','2061',-33.84771642,151.21591648
'KIRUP','WA','6251',-33.70613403,115.9268708
'KIRWAN','QLD','4817',-19.30344056,146.72552717
'KIRWANS BRIDGE','VIC','3608',-36.72890213,145.14690194
'KITCHENER','NSW','2325',-32.88072393,151.36467206
'KITHBROOK','VIC','3666',-36.80696045,145.72173626
'KITOBA','QLD','4605',-26.0579095,151.86273038
'KIWARRAK','NSW','2430',-31.98791203,152.44324749
'KLEINTON','QLD','4352',-27.41874674,151.95292681
'KLEMZIG','SA','5087',-34.87896494,138.63860773
'KLORI','NSW','2346',-30.81617465,150.75562879
'KNAPP CREEK','QLD','4285',-28.12744536,152.80700322
'KNEBSWORTH','VIC','3286',-37.9888289,141.87167611
'KNIGHTS HILL','NSW','2577',-34.62001882,150.69398899
'KNOCKROW','NSW','2479',-28.7606633,153.54004558
'KNOCKWOOD','VIC','3723',-37.42571493,146.2594894
'KNORRIT FLAT','NSW','2424',-31.83549486,152.10923354
'KNOWSLEY','VIC','3523',-36.82914488,144.6009639
'KNOXFIELD','VIC','3180',-37.89056395,145.2493798
'KNUCKEY LAGOON','NT','0828',-12.4245418,130.94723737
'KOAH','QLD','4881',-16.912518,145.55782219
'KOALLAH','VIC','3260',-38.29217824,143.23889898
'KOBBLE CREEK','QLD','4520',-27.26437622,152.79737721
'KOETONG','VIC','3704',-36.1506094,147.48532217
'KOGAN','QLD','4406',-27.08344807,150.79927001
'KOGARAH','NSW','2217',-33.96729939,151.13652736
'KOGARAH BAY','NSW','2217',-33.98354098,151.12445085
'KOHINOOR','SA','5223',-35.77073845,137.41656579
'KOJANEERUP SOUTH','WA','6328',-34.51148249,118.39777004
'KOJARENA','WA','6532',-28.71921359,114.87443133
'KOJONUP','WA','6395',-33.83820142,117.17883278
'KOKATHA','SA','5717',-31.35510697,135.39906911
'KOKEBY','WA','6304',-32.20578796,116.98138552
'KOKOTUNGO','QLD','4702',-24.1316857,149.96037754
'KOLENDO','SA','5717',-32.34827603,136.14345495
'KOLONGA','QLD','4671',-24.78182381,151.6828183
'KOLORA','VIC','3265',-38.12397092,142.91675823
'KONDININ','WA','6367',-32.43096028,118.31912292
'KONDOOLKA','SA','5717',-32.03391888,134.87666105
'KONDUT','WA','6605',-30.70624049,116.81754962
'KONGAL','SA','5270',-36.37599706,140.46353303
'KONGORONG','SA','5291',-37.89998064,140.55556591
'KONGWAK','VIC','3951',-38.51203814,145.71274329
'KONNONGORRING','WA','6603',-31.04766403,116.7711962
'KONONGWOOTONG','VIC','3315',-37.4805114,141.66953923
'KOO WEE RUP','VIC','3981',-38.18782474,145.48762595
'KOO WEE RUP NORTH','VIC','3981',-38.15118518,145.5390496
'KOOBA','NSW','2680',-34.42545088,146.10258189
'KOOJAN','WA','6510',-30.8077138,116.07314957
'KOOKABOOKRA','NSW','2370',-30.02599452,152.05190276
'KOOKYNIE','WA','6431',-29.63772719,122.1018851
'KOOLANOOKA','WA','6623',-29.20550069,116.23586172
'KOOLEWONG','NSW','2256',-33.46672,151.319225
'KOOLGERA','SA','5661',-32.29765992,134.75233748
'KOOLKHAN','NSW','2460',-29.61787589,152.9320492
'KOOLOONONG','VIC','3597',-34.85786612,143.11962066
'KOOLPINYAH','NT','0822',-12.37087531,131.21018806
'KOOLUNGA','SA','5464',-33.58604,138.33319
'KOOLYANOBBING','WA','6427',-30.82195671,119.56283957
'KOOLYWURTIE','SA','5575',-34.64395229,137.64085524
'KOOMBERKINE','WA','6461',-31.03205865,117.02669774
'KOOMBOOLOOMBA','QLD','4872',-17.81666811,145.55385425
'KOONAMORE','SA','5440',-32.1034447,139.37344775
'KOONAWARRA','NSW','2530',-34.50743206,150.8080332
'KOONDA','VIC','3669',-36.48877805,145.7509711
'KOONDOOLA','WA','6064',-31.84138886,115.86658008
'KOONDROOK','VIC','3580',-35.64348541,144.1093189
'KOONGAL','QLD','4701',-23.36685835,150.5500789
'KOONGAMIA','WA','6056',-31.90656891,116.04226531
'KOONGAWA','SA','5650',-33.16074398,135.87733726
'KOONIBBA','SA','5690',-31.903432,133.425034
'KOONOOMOO','VIC','3644',-35.86288338,145.56030017
'KOONOONA','SA','5417',-33.83141342,138.92877302
'KOONORIGAN','NSW','2480',-28.69697398,153.22695513
'KOONUNGA','SA','5373',-34.36999473,139.00870255
'KOONWARRA','VIC','3954',-38.55902075,145.95176027
'KOONYA','TAS','7187',-43.07962333,147.81765133
'KOONYUM RANGE','NSW','2482',-28.54157377,153.41017371
'KOORAGANG','NSW','2304',-32.871317,151.75334
'KOORAINGHAT','NSW','2430',-31.98633321,152.5054231
'KOORALBYN','QLD','4285',-28.0715095,152.82590942
'KOORALGIN','QLD','4402',-26.9333016,151.93773591
'KOORAWATHA','NSW','2807',-34.02123466,148.58225322
'KOORDA','WA','6475',-30.81507494,117.48273472
'KOOREH','VIC','3477',-36.64958259,143.40282457
'KOORINE','SA','5279',-37.62984432,140.62293837
'KOORINGAL','NSW','2650',-35.14047053,147.37683336
'KOORINGAL','QLD','4025',-27.35069145,153.42051385
'KOORLONG','VIC','3501',-34.31476446,142.0458962
'KOORNALLA','VIC','3844',-38.34808512,146.52533681
'KOOROOCHEANG','VIC','3364',-37.30060208,144.04443612
'KOOROOL','VIC','3860',-37.72617563,146.94258559
'KOOROOMAN','VIC','3953',-38.46519199,146.02535515
'KOOROOMOOL','QLD','4854',-17.94916559,145.67207548
'KOOROONA','SA','5558',-34.08847276,137.58110783
'KOOROONGARRA','QLD','4357',-28.08722383,151.26786641
'KOOTABERRA','SA','5713',-32.00955233,137.49930237
'KOOTINGAL','NSW','2352',-31.05976539,151.05844396
'KOOYONG','VIC','3144',-37.84137443,145.03583633
'KOPPAMURRA','SA','5271',-37.04866199,140.90328089
'KOPPIO','SA','5607',-34.42620574,135.85393877
'KORALEIGH','NSW','2735',-35.12857055,143.44047126
'KORBEL','WA','6415',-31.6555982,118.13328426
'KORDABUP','WA','6333',-34.92421043,117.14382714
'KOREELAH','NSW','2476',-28.37001939,152.44693564
'KORIELLA','VIC','3714',-37.16332803,145.65207399
'KOROBEIT','VIC','3341',-37.58127022,144.34310358
'KOROIT','VIC','3282',-38.27362285,142.37270967
'KORONG VALE','VIC','3520',-36.35749625,143.70288885
'KOROOP','VIC','3579',-35.73542768,144.07008951
'KORORA','NSW','2450',-30.24955955,153.1168027
'KORRELOCKING','WA','6485',-31.24339286,117.51818024
'KORUMBURRA','VIC','3950',-38.43783675,145.8150855
'KORUMBURRA SOUTH','VIC','3950',-38.48421872,145.83790596
'KORUNYE','SA','5502',-34.53066664,138.51627117
'KORWEINGUBOORA','VIC','3461',-37.44255907,144.13882309
'KOSCIUSZKO NATIONAL PARK','NSW','2627',-36.3138521,148.46387481
'KOTARA','NSW','2289',-32.94326764,151.69766036
'KOTARA SOUTH','NSW','2289',-32.95122504,151.69027863
'KOTTA','VIC','3565',-36.19160035,144.52471763
'KOTUPNA','VIC','3638',-36.13517824,145.11180271
'KOUMALA','QLD','4738',-21.63213324,149.23254783
'KOWANYAMA','QLD','4892',-15.32200342,141.8101027
'KOWEN','ACT','2620',-35.31080573,149.31360317
